date,name,position,adp
2026-08-25,DeVonta Smith,WR,63.0
2026-08-25,Emeka Egbuka,WR,63.7
2026-08-25,Baker Mayfield,QB,64.0
2026-08-25,Jared Goff,QB,65.1
2026-08-25,Terry McLaurin,WR,67.0
2026-08-25,Tyler Warren,TE,67.4
2026-08-25,RJ Harvey,RB,68.3
2026-08-25,DJ Moore,WR,69.9
2026-08-25,Cam Skattebo,RB,70.8
2026-08-25,Bhayshul Tuten,RB,71.2
2026-08-25,Cam Ward,QB,72.0
2026-08-25,Mike Evans,WR,73.1
2026-08-25,Carnell Tate,WR,74.2
2026-08-25,D'Andre Swift,RB,75.3
2026-08-25,C.J. Stroud,QB,76.4
2026-08-25,Quinshon Judkins,RB,77.3
2026-08-25,Tyler Shough,QB,78.9
2026-08-25,Harold Fannin,TE,79.7
2026-08-25,Sam Darnold,QB,80.8
2026-08-25,Christian Watson,WR,81.2
2026-08-25,David Montgomery,RB,82.7
2026-08-25,Jaylen Warren,RB,83.7
2026-08-25,Kyler Murray,QB,84.7
2026-08-25,Rome Odunze,WR,85.8
2026-08-25,Jordyn Tyson,WR,86.9
2026-08-25,Bryce Young,QB,87.3
2026-08-25,Matthew Stafford,QB,88.4
2026-08-25,Tucker Kraft,TE,89.5
2026-08-25,Courtland Sutton,WR,90.9
2026-08-25,Kyle Pitts,TE,91.1
2026-08-25,Daniel Jones,QB,93.0
2026-08-25,Malik Willis,QB,94.0
2026-08-25,DK Metcalf,WR,94.0
2026-08-25,Rhamondre Stevenson,RB,95.9
2026-08-25,Michael Wilson,WR,96.5
2026-08-25,Makai Lemon,WR,97.6
2026-08-25,Jakobi Meyers,WR,98.2
2026-08-25,Brian Thomas,WR,100.0
2026-08-25,Kyle Monangai,RB,100.7
2026-08-25,Sam LaPorta,TE,101.0
2026-08-25,Dalton Kincaid,TE,102.8
2026-08-25,Marvin Harrison,WR,103.1
2026-08-25,Tony Pollard,RB,104.5
2026-08-25,Rico Dowdle,RB,105.9
2026-08-25,Oronde Gadsden,TE,106.3
2026-08-25,Chuba Hubbard,RB,107.9
2026-08-25,Blake Corum,RB,108.0
2026-08-25,Ricky Pearsall,WR,109.5
2026-08-25,Alec Pierce,WR,110.9
2026-08-25,Chris Godwin,WR,111.4
2026-08-25,Parker Washington,WR,112.0
2026-08-25,Hunter Henry,TE,113.6
2026-08-25,Dallas Goedert,TE,114.3
2026-08-25,J.K. Dobbins,RB,115.9
2026-08-25,Mark Andrews,TE,117.0
2026-08-25,Jake Ferguson,TE,117.1
2026-08-25,Dalton Schultz,TE,118.6
2026-08-25,Jordan Addison,WR,119.8
2026-08-25,Ty Simpson,QB,120.2
2026-08-25,George Kittle,TE,121.1
2026-08-25,Brian Robinson,RB,122.2
2026-08-25,Juwan Johnson,TE,123.6
2026-08-25,Wan'Dale Robinson,WR,125.0
2026-08-25,Brenton Strange,TE,125.0
2026-08-25,Travis Kelce,TE,126.1
2026-08-25,Michael Pittman,WR,127.0
2026-08-25,Kenyon Sadiq,TE,128.2
2026-08-25,Quentin Johnston,WR,129.2
2026-08-25,Aaron Jones,RB,130.8
2026-08-25,Kenneth Gainwell,RB,131.2
2026-08-25,Isaiah Likely,TE,132.9
2026-08-25,Stefon Diggs,WR,133.0
2026-08-25,Tyler Allgeier,RB,134.3
2026-08-25,Romeo Doubs,WR,135.8
2026-08-25,James Conner,RB,136.9
2026-08-25,Jayden Reed,WR,137.3
2026-08-25,Jacory Croskey-Merritt,RB,138.5
2026-08-25,Khalil Shakir,WR,140.0
2026-08-25,Xavier Worthy,WR,141.0
2026-08-25,Jauan Jennings,WR,141.0
2026-08-25,Jadarian Price,RB,143.0
2026-08-25,AJ Barner,TE,143.0
2026-08-25,Zach Charbonnet,RB,145.0
2026-08-25,Tua Tagovailoa,QB,146.0
2026-08-25,Jayden Higgins,WR,146.7
2026-08-25,T.J. Hockenson,TE,148.0
2026-08-25,Woody Marks,RB,148.8
2026-08-25,KC Concepcion,WR,149.9
2026-08-25,Michael Penix,QB,150.4
2026-08-25,J.J. McCarthy,QB,151.5
2026-08-25,David Njoku,TE,152.8
2026-08-25,Jalen Coker,WR,153.2
2026-08-25,Tyrone Tracy,RB,154.4
2026-08-25,Jordan Mason,RB,155.4
2026-08-25,Josh Downs,WR,156.2
2026-08-25,Emmett Johnson,RB,157.6
2026-08-25,Colby Parkinson,TE,158.1
2026-08-25,Jacoby Brissett,QB,159.6
2026-08-25,Chig Okonkwo,TE,161.0
2026-08-25,Trey Benson,RB,161.0
2026-08-25,Shedeur Sanders,QB,162.0
2026-08-25,Mason Taylor,TE,163.4
2026-08-25,Jonah Coleman,RB,164.1
2026-08-25,Eli Stowers,TE,165.2
2026-08-25,Alvin Kamara,RB,166.1
2026-08-25,Terrance Ferguson,TE,167.0
2026-08-25,Tyjae Spears,RB,168.0
2026-08-25,Rachaad White,RB,169.1
2026-08-25,Theo Johnson,TE,170.6
2026-08-25,Tyreek Hill,WR,171.0
2026-08-25,Cade Otton,TE,173.0
2026-08-25,Deebo Samuel,WR,173.4
2026-08-25,Omar Cooper,WR,174.5
2026-08-25,Dylan Sampson,RB,175.8
2026-08-25,Gunnar Helm,TE,176.4
2026-08-25,Denzel Boston,WR,177.9
2026-08-25,Antonio Williams,WR,179.8
2026-08-25,Travis Hunter,WR,180.4
2026-08-25,Mac Jones,QB,181.0
2026-08-25,Anthony Richardson,QB,182.2
2026-08-25,Matthew Golden,WR,184.0
2026-08-25,Jerry Jeudy,WR,185.0
2026-08-25,Braelon Allen,RB,185.4
2026-08-25,Geno Smith,QB,186.5
2026-08-25,Rashid Shaheed,WR,187.2
2026-08-25,Adonai Mitchell,WR,188.2
2026-08-25,Kayshon Boutte,WR,189.7
2026-08-25,Mike Washington,RB,190.6
2026-08-25,Jalen McMillan,WR,192.0
2026-08-25,Kimani Vidal,RB,193.0
2026-08-25,Chris Rodriguez,RB,193.8
2026-08-25,Jonathon Brooks,RB,194.1
2026-08-25,Troy Franklin,WR,195.2
2026-08-25,Pat Bryant,WR,196.1
2026-08-25,Tank Bigsby,RB,197.7
2026-08-25,Chimere Dike,WR,199.0
2026-08-25,Keaton Mitchell,RB,199.2
2026-08-25,Brandon Aiyuk,WR,200.0
2026-08-25,Isiah Pacheco,RB,201.4
2026-08-25,Jake Tonges,TE,202.4
2026-08-25,Sean Tucker,RB,204.0
2026-08-25,Tre' Harris,WR,204.8
2026-08-25,Calvin Ridley,WR,205.3
2026-08-25,Kaytron Allen,RB,206.7
2026-08-25,Ja'Kobi Lane,WR,207.3
2026-08-25,Isaac TeSlaa,WR,209.0
2026-08-25,Elic Ayomanor,WR,210.0
2026-08-25,Emanuel Wilson,RB,210.4
2026-08-25,Joe Mixon,RB,211.2
2026-08-25,Zachariah Branch,WR,212.8
2026-08-25,Tank Dell,WR,213.9
2026-08-25,Tre Tucker,WR,214.2
2026-08-25,Justin Fields,QB,216.0
2026-08-25,Garrett Nussmeier,QB,216.2
2026-08-25,Ray Davis,RB,217.1
2026-08-25,Nicholas Singleton,RB,218.9
2026-08-25,Aaron Rodgers,QB,219.9
2026-08-25,Devin Neal,RB,220.1
2026-08-25,Najee Harris,RB,221.2
2026-08-25,Jaylin Noel,WR,222.4
2026-08-25,Jaylen Wright,RB,223.3
2026-08-25,Kaleb Johnson,RB,224.7
2026-08-25,Demond Claiborne,RB,225.8
2026-08-25,Marvin Mims,WR,226.8
2026-08-25,Jalen Milroe,QB,227.2
2026-08-25,Germie Bernard,WR,228.4
2026-08-25,Darnell Mooney,WR,229.7
2026-08-25,Kyle Williams,WR,230.1
2026-08-25,Ted Hurst,WR,231.3
2026-08-25,Kendre Miller,RB,233.0
2026-08-25,Jalen Nailor,WR,233.1
2026-08-25,Brashard Smith,RB,234.7
2026-08-25,Ryan Flournoy,WR,235.5
2026-08-25,Tory Horton,WR,236.8
2026-08-25,Kirk Cousins,QB,237.7
2026-08-25,Elijah Sarratt,WR,238.5
2026-08-25,Chris Brazzell,WR,240.0
2026-08-25,Will Howard,QB,240.9
2026-08-25,Chris Bell,WR,241.9
2026-08-25,Rashod Bateman,WR,242.8
2026-08-25,Keenan Allen,WR,243.3
2026-08-25,Keon Coleman,WR,244.0
2026-08-25,Cooper Kupp,WR,245.5
2026-08-25,Jaydon Blue,RB,246.4
2026-08-25,Audric Estime,RB,247.1
2026-08-25,Jack Bech,WR,248.9
2026-08-25,Devaughn Vele,WR,249.1
